Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-8,24;-4,12;-0,26;-9857;-5432;63,39;67,82;10205;-1,64;-5,5;166,1;95,52;-85,05;-42,35;-0,42;-3,3;-2,26;-8383;-8653;5,97;30,87;26580;-34,18;-26,96;407,5;407,5;-133,11;-133,11
-6,5;-6,04;-2,96;33;9570;44,01;62,49;-7830;-18,47;-8,03;-109,24;-109,11;143,99;143,87;-10,12;-2,67;-3;3320;161;68,34;68,31;-1751;-16;-16,01;-25,03;-25,03;1,46;1,46
-9,04;-2,58;1,94;12181;-17351;70,37;67,44;7143;11,64;3,59;119,35;119,35;-267,02;-267,02;-14,72;5,12;-0,78;9394;2167;70,6;69,91;-16617;-2,88;-6,91;-251,99;-251,99;32,08;32,08
-6,96;-5,46;-2,73;1548;-6208;48,75;59,76;-6272;-17,16;-3,9;-85,46;-85,33;-96,9;-97;-7,79;-8,15;-10,84;-12266;9298;29,89;53,56;-12565;-43,86;-22,67;-190,13;-190,17;140,95;140,89
-10,35;-1,71;-2,58;360;516;73,36;68,09;-1936;-13,79;-10,19;-19,26;-19,26;5,76;5,76;-13,03;-2,57;-1,24;1482;-3170;77,66;68,91;-13526;-5,32;-12,06;-204,8;-204,8;-49,4;-49,4
-10,66;1,91;1,45;-3575;15145;77,31;71,65;-6104;7,63;-3,39;-82,89;-82,85;229,1;228,96;-14,59;2,44;-2,75;15844;3006;75,88;71,48;26712;-10,52;-11,96;409,52;409,13;44,89;44,83
-9,01;-2,68;-1,7;3979;3956;70,58;71,33;-4787;-10,28;-7,81;-62,78;-62,78;58,28;58,28;-10,29;-0,42;-1,97;2798;-2384;78,9;73,61;-6818;-10,85;-10,88;-102,39;39,72;-37,4;-14,55
-5,13;-4,69;-1,47;-8106;106;46,2;61,8;8366;-11,92;-9,55;138,03;137,9;-0,5;-0,46;-4,87;-5,52;-2,78;6814;-2332;38,25;65,83;32767;-20,65;-12,89;501,96;501,67;-36,6;-36,59
-8,04;-2,06;-1,38;5795;9247;72,86;68,71;-7034;-9,41;-9,26;-97,09;-97,09;139,06;139,06;-9,62;0,47;-1,87;5518;-1355;78,67;73,47;-2481;-10,99;-10,95;-36,18;-36,18;-21,69;-21,69
-10,15;-4,07;-1,47;-1179;-5712;66,89;68,35;13750;-7,66;-8,88;220,22;220,03;-89,33;-89,18;-4,82;-9,12;-5,41;-18535;5009;24,46;55,02;-13643;-27,65;-17,31;-206,59;-206,48;75,47;75,41
-1,91;-4,75;-8,95;3923;17304;10,7;52,35;-17954;-60,22;-22,91;-263,81;-129,39;262,06;164,47;-9,34;-2,13;-3,05;-1436;933;68,29;63,41;-9378;-17,66;-17,84;-141,48;-141,48;13,24;13,24
